,R_AdjustFact,E_AdjustFact,FCI_AdjustFact,NPV,IRR
182,2.0999999999999996,0.9,1.1,2499.09,0.2838
183,2.0999999999999996,0.9,1.2,2372.85,0.2644
184,2.0999999999999996,1.0,0.9,2702.93,0.329
185,2.0999999999999996,1.0,1.0,2576.68,0.3028
186,2.0999999999999996,1.0,1.1,2450.44,0.2805
187,2.0999999999999996,1.0,1.2,2324.19,0.2613
188,2.0999999999999996,1.1,0.9,2654.27,0.3252
189,2.0999999999999996,1.1,1.0,2528.03,0.2993
190,2.0999999999999996,1.1,1.1,2401.78,0.2773
191,2.0999999999999996,1.1,1.2,2275.54,0.2583
192,2.1999999999999997,0.9,0.9,2972.55,0.3502
193,2.1999999999999997,0.9,1.0,2846.31,0.3223
194,2.1999999999999997,0.9,1.1,2720.06,0.2986
195,2.1999999999999997,0.9,1.2,2593.82,0.2781
196,2.1999999999999997,1.0,0.9,2923.9,0.3464
197,2.1999999999999997,1.0,1.0,2797.65,0.3188
198,2.1999999999999997,1.0,1.1,2671.41,0.2953
199,2.1999999999999997,1.0,1.2,2545.16,0.2751
200,2.1999999999999997,1.1,0.9,2875.24,0.3426
201,2.1999999999999997,1.1,1.0,2749.0,0.3153
202,2.1999999999999997,1.1,1.1,2622.75,0.2921
203,2.1999999999999997,1.1,1.2,2496.51,0.2721
204,2.3,0.9,0.9,3193.52,0.3676
205,2.3,0.9,1.0,3067.28,0.3383
206,2.3,0.9,1.1,2941.03,0.3134
207,2.3,0.9,1.2,2814.79,0.2919
208,2.3,1.0,0.9,3144.87,0.3637
209,2.3,1.0,1.0,3018.62,0.3348
210,2.3,1.0,1.1,2892.38,0.3101
211,2.3,1.0,1.2,2766.14,0.2889
212,2.3,1.1,0.9,3096.21,0.3599
213,2.3,1.1,1.0,2969.97,0.3313
214,2.3,1.1,1.1,2843.72,0.3069
215,2.3,1.1,1.2,2717.48,0.2858
216,2.3999999999999995,0.9,0.9,3414.5,0.3849
217,2.3999999999999995,0.9,1.0,3288.25,0.3543
218,2.3999999999999995,0.9,1.1,3162.01,0.3282
219,2.3999999999999995,0.9,1.2,3035.76,0.3057
220,2.3999999999999995,1.0,0.9,3365.84,0.3811
221,2.3999999999999995,1.0,1.0,3239.6,0.3507
222,2.3999999999999995,1.0,1.1,3113.35,0.3249
223,2.3999999999999995,1.0,1.2,2987.11,0.3026
224,2.3999999999999995,1.1,0.9,3317.18,0.3773
225,2.3999999999999995,1.1,1.0,3190.94,0.3472
226,2.3999999999999995,1.1,1.1,3064.7,0.3216
227,2.3999999999999995,1.1,1.2,2938.45,0.2996
228,2.4999999999999996,0.9,0.9,3635.47,0.4023
229,2.4999999999999996,0.9,1.0,3509.22,0.3702
230,2.4999999999999996,0.9,1.1,3382.98,0.3429
231,2.4999999999999996,0.9,1.2,3256.73,0.3194
232,2.4999999999999996,1.0,0.9,3586.81,0.3985
233,2.4999999999999996,1.0,1.0,3460.57,0.3667
234,2.4999999999999996,1.0,1.1,3334.32,0.3397
235,2.4999999999999996,1.0,1.2,3208.08,0.3164
236,2.4999999999999996,1.1,0.9,3538.16,0.3947
237,2.4999999999999996,1.1,1.0,3411.91,0.3632
238,2.4999999999999996,1.1,1.1,3285.67,0.3364
239,2.4999999999999996,1.1,1.2,3159.42,0.3134
240,2.5999999999999996,0.9,0.9,3856.44,0.4197
241,2.5999999999999996,0.9,1.0,3730.19,0.3862
242,2.5999999999999996,0.9,1.1,3603.95,0.3577
243,2.5999999999999996,0.9,1.2,3477.7,0.3332
244,2.5999999999999996,1.0,0.9,3807.78,0.4158
245,2.5999999999999996,1.0,1.0,3681.54,0.3827
246,2.5999999999999996,1.0,1.1,3555.29,0.3545
247,2.5999999999999996,1.0,1.2,3429.05,0.3301
248,2.5999999999999996,1.1,0.9,3759.13,0.412
249,2.5999999999999996,1.1,1.0,3632.88,0.3792
250,2.5999999999999996,1.1,1.1,3506.64,0.3512
251,2.5999999999999996,1.1,1.2,3380.39,0.3271
252,2.6999999999999997,0.9,0.9,4077.41,0.437
253,2.6999999999999997,0.9,1.0,3951.16,0.4022
254,2.6999999999999997,0.9,1.1,3824.92,0.3725
255,2.6999999999999997,0.9,1.2,3698.67,0.3469
256,2.6999999999999997,1.0,0.9,4028.75,0.4332
257,2.6999999999999997,1.0,1.0,3902.51,0.3987
258,2.6999999999999997,1.0,1.1,3776.26,0.3692
259,2.6999999999999997,1.0,1.2,3650.02,0.3439
260,2.6999999999999997,1.1,0.9,3980.1,0.4294
261,2.6999999999999997,1.1,1.0,3853.85,0.3951
262,2.6999999999999997,1.1,1.1,3727.61,0.366
263,2.6999999999999997,1.1,1.2,3601.36,0.3409
264,2.7999999999999994,0.9,0.9,4298.38,0.4544
265,2.7999999999999994,0.9,1.0,4172.13,0.4181
266,2.7999999999999994,0.9,1.1,4045.89,0.3873
267,2.7999999999999994,0.9,1.2,3919.64,0.3607
268,2.7999999999999994,1.0,0.9,4249.72,0.4506
269,2.7999999999999994,1.0,1.0,4123.48,0.4146
270,2.7999999999999994,1.0,1.1,3997.23,0.384
271,2.7999999999999994,1.0,1.2,3870.99,0.3577
272,2.7999999999999994,1.1,0.9,4201.07,0.4468
273,2.7999999999999994,1.1,1.0,4074.82,0.4111
274,2.7999999999999994,1.1,1.1,3948.58,0.3808
275,2.7999999999999994,1.1,1.2,3822.33,0.3546
276,2.8999999999999995,0.9,0.9,4519.35,0.4718
277,2.8999999999999995,0.9,1.0,4393.1,0.4341
278,2.8999999999999995,0.9,1.1,4266.86,0.4021
279,2.8999999999999995,0.9,1.2,4140.62,0.3745
280,2.8999999999999995,1.0,0.9,4470.69,0.4679
281,2.8999999999999995,1.0,1.0,4344.45,0.4306
282,2.8999999999999995,1.0,1.1,4218.2,0.3988
283,2.8999999999999995,1.0,1.2,4091.96,0.3714
284,2.8999999999999995,1.1,0.9,4422.04,0.4641
285,2.8999999999999995,1.1,1.0,4295.79,0.4271
286,2.8999999999999995,1.1,1.1,4169.55,0.3956
287,2.8999999999999995,1.1,1.2,4043.31,0.3684
288,2.9999999999999996,0.9,0.9,4740.32,0.4891
289,2.9999999999999996,0.9,1.0,4614.08,0.4501
290,2.9999999999999996,0.9,1.1,4487.83,0.4169
291,2.9999999999999996,0.9,1.2,4361.59,0.3882
292,2.9999999999999996,1.0,0.9,4691.67,0.4853
293,2.9999999999999996,1.0,1.0,4565.42,0.4466
294,2.9999999999999996,1.0,1.1,4439.18,0.4136
295,2.9999999999999996,1.0,1.2,4312.93,0.3852
296,2.9999999999999996,1.1,0.9,4643.01,0.4815
297,2.9999999999999996,1.1,1.0,4516.77,0.4431
298,2.9999999999999996,1.1,1.1,4390.52,0.4103
299,2.9999999999999996,1.1,1.2,4264.28,0.3822
300,3.0999999999999996,0.9,0.9,4961.29,0.5065
301,3.0999999999999996,0.9,1.0,4835.05,0.4661
302,3.0999999999999996,0.9,1.1,4708.8,0.4316
303,3.0999999999999996,0.9,1.2,4582.56,0.402
304,3.0999999999999996,1.0,0.9,4912.64,0.5027
305,3.0999999999999996,1.0,1.0,4786.39,0.4625
306,3.0999999999999996,1.0,1.1,4660.15,0.4284
307,3.0999999999999996,1.0,1.2,4533.9,0.3989
308,3.0999999999999996,1.1,0.9,4863.98,0.4989
309,3.0999999999999996,1.1,1.0,4737.74,0.459
310,3.0999999999999996,1.1,1.1,4611.49,0.4251
311,3.0999999999999996,1.1,1.2,4485.25,0.3959
312,3.1999999999999997,0.9,0.9,5182.26,0.5239
313,3.1999999999999997,0.9,1.0,5056.02,0.482
314,3.1999999999999997,0.9,1.1,4929.77,0.4464
315,3.1999999999999997,0.9,1.2,4803.53,0.4157
316,3.1999999999999997,1.0,0.9,5133.61,0.52
317,3.1999999999999997,1.0,1.0,5007.36,0.4785
318,3.1999999999999997,1.0,1.1,4881.12,0.4432
319,3.1999999999999997,1.0,1.2,4754.87,0.4127
320,3.1999999999999997,1.1,0.9,5084.95,0.5162
321,3.1999999999999997,1.1,1.0,4958.71,0.475
322,3.1999999999999997,1.1,1.1,4832.46,0.4399
323,3.1999999999999997,1.1,1.2,4706.22,0.4097
324,3.2999999999999994,0.9,0.9,5403.23,0.5412
325,3.2999999999999994,0.9,1.0,5276.99,0.498
326,3.2999999999999994,0.9,1.1,5150.74,0.4612
327,3.2999999999999994,0.9,1.2,5024.5,0.4295
328,3.2999999999999994,1.0,0.9,5354.58,0.5374
329,3.2999999999999994,1.0,1.0,5228.33,0.4945
330,3.2999999999999994,1.0,1.1,5102.09,0.4579
331,3.2999999999999994,1.0,1.2,4975.84,0.4265
332,3.2999999999999994,1.1,0.9,5305.92,0.5336
333,3.2999999999999994,1.1,1.0,5179.68,0.491
334,3.2999999999999994,1.1,1.1,5053.43,0.4547
335,3.2999999999999994,1.1,1.2,4927.19,0.4234
336,3.3999999999999995,0.9,0.9,5624.2,0.5586
337,3.3999999999999995,0.9,1.0,5497.96,0.514
338,3.3999999999999995,0.9,1.1,5371.71,0.476
339,3.3999999999999995,0.9,1.2,5245.47,0.4433
340,3.3999999999999995,1.0,0.9,5575.55,0.5548
341,3.3999999999999995,1.0,1.0,5449.3,0.5105
342,3.3999999999999995,1.0,1.1,5323.06,0.4727
343,3.3999999999999995,1.0,1.2,5196.81,0.4402
344,3.3999999999999995,1.1,0.9,5526.89,0.551
345,3.3999999999999995,1.1,1.0,5400.65,0.5069
346,3.3999999999999995,1.1,1.1,5274.4,0.4695
347,3.3999999999999995,1.1,1.2,5148.16,0.4372
